id,time,numPubs,sumJaccard,sumAdamic,sumInstituteSim,sumClusteringCoef,sumSimMesh,sumCommonFriend,sumCoauthor,dead
azuma_i_13685465_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
azuma_i_13685465_1,6,17,0.500052,3.829007,0.218750,1.489708,0.019401,10.125000,30.750000,1
azuma_y_4545697_1,0,5,0.561616,2.223358,1.000000,1.789841,0.056816,4.000000,11.600000,0
azuma_y_4545697_1,1,11,0.684524,2.716866,1.000000,1.920635,0.034650,5.000000,12.333333,0
azuma_y_4545697_1,2,19,0.262554,1.916650,0.816667,1.227540,0.011810,3.400000,16.200000,0
azuma_y_4545697_1,3,4,0.333333,1.442695,1.000000,2.000000,0.035714,1.000000,4.000000,0
azuma_y_4545697_1,4,23,0.502577,2.650068,1.000000,1.525595,0.011306,5.750000,17.500000,0
azuma_y_4545697_1,5,4,0.333333,1.568623,1.000000,1.555556,0.062500,1.333333,5.333333,0
azuma_y_4545697_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
ba-ssalamah_a_9036417_3,0,5,0.666667,2.485340,0.000000,2.000000,0.090909,4.000000,10.000000,0
ba-ssalamah_a_9036417_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
ba-ssalamah_a_9036417_3,2,21,0.491667,3.174763,0.701389,1.426804,0.026642,6.666667,20.250000,0
ba-ssalamah_a_9036417_3,3,5,0.394872,1.819721,1.000000,1.508989,0.040137,4.000000,15.600000,0
ba-ssalamah_a_9036417_3,4,6,0.285441,1.774915,1.000000,1.393871,0.019520,5.000000,25.000000,0
ba-ssalamah_a_9036417_3,5,11,0.341895,2.458166,1.000000,1.311544,0.073758,4.545455,19.000000,0
ba-ssalamah_a_9036417_3,6,8,0.651020,3.074996,1.000000,1.738967,0.039393,7.000000,18.125000,1
babatasi_g_7095359_4,0,3,0.466667,1.694551,1.000000,1.833333,0.078161,2.000000,6.333333,0
babatasi_g_7095359_4,1,6,0.384615,1.481939,1.000000,1.863636,0.036190,2.000000,9.000000,0
babatasi_g_7095359_4,2,10,0.397689,1.644930,1.000000,1.656090,0.041304,3.000000,13.250000,0
babatasi_g_7095359_4,3,12,0.405622,2.303904,1.000000,1.289153,0.025217,4.666667,16.888889,0
babatasi_g_7095359_4,4,18,0.385181,3.012723,1.000000,1.320068,0.029453,7.142857,26.785714,0
babatasi_g_7095359_4,5,7,0.473297,2.438735,1.000000,1.622845,0.025664,6.000000,20.428571,0
babatasi_g_7095359_4,6,5,0.526061,2.141778,0.000000,1.789988,0.072069,4.000000,12.800000,0
babatasi_g_7095359_4,7,25,0.470338,3.847229,0.647059,1.405806,0.020769,9.882353,30.882353,1
baba_a_8579029_5,0,9,0.598244,2.516411,1.000000,1.815632,0.042840,5.000000,14.500000,0
baba_a_8579029_5,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baba_a_8579029_5,2,12,0.606078,2.888891,1.000000,1.711270,0.033905,6.250000,18.250000,0
baba_a_8579029_5,3,2,0.073810,0.394464,1.000000,1.573099,0.021701,1.000000,16.500000,0
baba_a_8579029_5,4,8,0.641284,3.048794,0.000000,1.818529,0.084190,7.000000,19.750000,0
baba_a_8579029_5,5,28,0.327733,3.751490,0.660000,1.240021,0.020889,9.120000,37.000000,0
baba_a_8579029_5,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
baba_m_3713683_2,0,6,0.400000,1.953451,1.000000,1.520000,0.037037,2.400000,8.400000,0
baba_m_3713683_2,1,31,0.381177,3.440736,0.881579,1.238817,0.017486,8.210526,30.000000,0
baba_m_3713683_2,2,6,0.650794,2.641230,0.000000,1.912088,0.052249,5.000000,13.333333,0
baba_m_3713683_2,3,7,0.396104,1.965852,1.000000,1.416776,0.062358,3.000000,12.500000,1
babel_d_792384_2,0,3,0.500000,1.820478,1.000000,2.000000,0.062500,2.000000,6.000000,1
baca-estrada_m_7907543_1,0,6,0.664683,2.672988,1.000000,1.896970,0.054899,5.000000,12.833333,0
baca-estrada_m_7907543_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baca-estrada_m_7907543_1,2,4,0.600000,2.164042,1.000000,2.000000,0.043478,3.000000,8.000000,0
baca-estrada_m_7907543_1,3,6,0.364103,1.835499,1.000000,1.534000,0.033269,2.800000,12.800000,0
baca-estrada_m_7907543_1,4,16,0.440371,2.444470,1.000000,1.423413,0.022326,4.500000,14.875000,0
baca-estrada_m_7907543_1,5,14,0.354611,2.499453,1.000000,1.223348,0.020122,5.454545,21.454545,0
baca-estrada_m_7907543_1,6,6,0.546578,2.390020,1.000000,1.745964,0.039353,5.000000,19.000000,0
baca-estrada_m_7907543_1,7,6,0.454545,2.176952,1.000000,1.702428,0.052091,5.000000,19.000000,0
baca-estrada_m_7907543_1,8,6,0.453237,2.170389,1.000000,1.645905,0.033666,5.000000,20.166667,0
baca-estrada_m_7907543_1,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
bacca_d_9474477_3,0,24,0.712997,4.776720,1.000000,1.715791,0.036992,13.125000,31.812500,0
bacca_d_9474477_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bacca_d_9474477_3,2,23,0.412130,3.428261,1.000000,1.299620,0.035013,7.882353,27.235294,1
baccichetti_f_6077897_4,0,5,0.295100,1.577829,1.000000,1.459223,0.024423,4.000000,19.400000,0
baccichetti_f_6077897_4,1,3,0.444444,1.627876,1.000000,1.800000,0.051530,2.000000,6.666667,0
baccichetti_f_6077897_4,2,6,0.714286,2.790553,1.000000,2.000000,0.071429,5.000000,12.000000,0
baccichetti_f_6077897_4,3,14,0.390707,2.501860,0.633333,1.326555,0.027028,4.800000,17.300000,0
baccichetti_f_6077897_4,4,14,0.312139,2.244042,1.000000,1.143107,0.020436,4.545455,19.545455,1
bachinski_l_3400641_5,0,4,0.600000,2.164042,1.000000,2.000000,0.100000,3.000000,8.000000,0
bachinski_l_3400641_5,1,5,0.606061,2.335707,1.000000,1.862222,0.046105,4.000000,11.000000,0
bachinski_l_3400641_5,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bachinski_l_3400641_5,3,1,0.000000,0.000000,1.000000,0.000000,0.100000,0.000000,2.000000,0
bachinski_l_3400641_5,4,17,0.541092,3.177297,1.000000,1.508569,0.018052,7.272727,22.727273,0
bachinski_l_3400641_5,5,8,0.497494,2.395437,1.000000,1.625671,0.024853,4.857143,15.571429,0
bachinski_l_3400641_5,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bachinski_l_3400641_5,7,20,0.762407,5.973613,1.000000,1.777427,0.040438,19.000000,44.900000,1
bach_j_5176918_1,0,4,0.600000,2.164042,1.000000,2.000000,0.050000,3.000000,8.000000,0
bach_j_5176918_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bach_j_5176918_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bach_j_5176918_1,3,4,0.160714,1.030159,1.000000,1.047619,0.032272,1.000000,7.750000,0
bach_j_5176918_1,4,31,0.171144,2.552230,0.916667,0.949704,0.009918,5.428571,37.000000,0
bach_j_5176918_1,5,14,0.282653,2.485416,0.500000,1.255809,0.018367,4.571429,21.500000,0
bach_j_5176918_1,6,7,0.315476,1.973938,1.000000,1.371429,0.031106,2.571429,10.714286,0
bach_j_5176918_1,7,12,0.458369,3.057620,1.000000,1.372349,0.021682,7.666667,25.333333,0
bach_j_5176918_1,8,1,0.000000,0.000000,1.000000,0.000000,0.038462,0.000000,2.000000,0
bach_j_5176918_1,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bach_j_5176918_1,10,6,0.243895,1.525658,1.000000,1.196958,0.026596,2.000000,10.833333,0
bach_j_5176918_1,11,3,0.500000,1.820478,1.000000,2.000000,0.052189,2.000000,6.000000,0
bach_j_5176918_1,12,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
baerveldt_g_7280905_3,0,4,0.543750,2.008456,1.000000,1.857143,0.059375,3.000000,8.750000,0
baerveldt_g_7280905_3,1,3,0.500000,1.820478,1.000000,2.000000,0.066667,2.000000,6.000000,0
baerveldt_g_7280905_3,2,3,0.500000,1.820478,1.000000,2.000000,0.066667,2.000000,6.000000,0
baerveldt_g_7280905_3,3,12,0.600000,2.356821,1.000000,1.840000,0.026316,3.600000,9.600000,0
baerveldt_g_7280905_3,4,3,0.500000,1.820478,0.000000,2.000000,0.045455,2.000000,6.000000,0
baerveldt_g_7280905_3,5,6,0.407955,1.588636,1.000000,1.475000,0.032618,2.500000,9.750000,0
baerveldt_g_7280905_3,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baerveldt_g_7280905_3,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baerveldt_g_7280905_3,8,5,0.464713,1.975388,1.000000,1.595498,0.024132,4.000000,13.000000,0
baerveldt_g_7280905_3,9,5,0.480932,2.027611,1.000000,1.636364,0.048874,4.000000,13.200000,0
baerveldt_g_7280905_3,10,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baerveldt_g_7280905_3,11,5,0.622222,2.372991,1.000000,1.892857,0.049248,4.000000,10.600000,0
baerveldt_g_7280905_3,12,11,0.493442,3.034028,1.000000,1.512249,0.031973,6.727273,20.818182,0
baerveldt_g_7280905_3,13,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baerveldt_g_7280905_3,14,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
baffoe-bonnie_a_7629886_3,0,26,0.490240,4.952058,0.260000,1.383800,0.033154,15.360000,49.800000,0
baffoe-bonnie_a_7629886_3,1,30,0.872274,8.343261,1.000000,1.892663,0.076593,29.000000,62.700000,0
baffoe-bonnie_a_7629886_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baffoe-bonnie_a_7629886_3,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baffoe-bonnie_a_7629886_3,4,62,0.917459,14.577050,0.000000,1.913670,0.055069,61.000000,128.306452,1
baggs_r_4584651_1,0,6,0.714286,2.790553,1.000000,2.000000,0.076923,5.000000,12.000000,0
baggs_r_4584651_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baggs_r_4584651_1,2,6,0.714286,2.790553,1.000000,2.000000,0.083333,5.000000,12.000000,0
baggs_r_4584651_1,3,4,0.300000,1.365359,1.000000,1.250000,0.034483,1.500000,6.500000,0
baggs_r_4584651_1,4,1,0.000000,0.000000,1.000000,0.000000,0.058824,0.000000,2.000000,0
baggs_r_4584651_1,5,2,0.222222,0.961797,1.000000,1.660714,0.037982,1.000000,7.000000,0
baggs_r_4584651_1,6,9,0.347863,2.273391,1.000000,1.380952,0.031987,3.555556,13.888889,0
baggs_r_4584651_1,7,8,0.312500,2.039739,1.000000,1.370879,0.025751,3.000000,13.125000,0
baggs_r_4584651_1,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baggs_r_4584651_1,9,4,0.336264,1.476576,1.000000,1.675311,0.026393,3.000000,13.500000,0
baggs_r_4584651_1,10,3,0.340741,1.282396,1.000000,1.686508,0.033025,2.000000,8.333333,0
baggs_r_4584651_1,11,21,0.295471,3.172483,1.000000,1.191586,0.020173,7.714286,34.333333,0
baggs_r_4584651_1,12,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
bahl_v_1052263_4,0,11,0.407407,2.072901,0.708333,1.438095,0.027866,3.000000,10.333333,0
bahl_v_1052263_4,1,24,0.230864,2.615627,1.000000,1.029093,0.021462,5.500000,30.550000,0
bahl_v_1052263_4,2,4,0.433224,1.726927,1.000000,1.675770,0.054300,3.000000,12.250000,0
bahl_v_1052263_4,3,9,0.575677,2.450613,1.000000,1.703680,0.027489,4.666667,13.166667,0
bahl_v_1052263_4,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bahl_v_1052263_4,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
baillie_j_6121202_1,0,6,0.572829,2.454371,1.000000,1.725000,0.093631,5.000000,14.666667,0
baillie_j_6121202_1,1,14,0.646793,4.395919,1.000000,1.687879,0.039025,13.000000,34.428571,0
baillie_j_6121202_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baillie_j_6121202_1,3,15,0.533069,2.369774,1.000000,1.621825,0.025985,4.000000,11.500000,0
baillie_j_6121202_1,4,5,0.566667,2.235948,1.000000,1.792900,0.052878,4.000000,11.600000,0
baillie_j_6121202_1,5,1,0.000000,0.000000,1.000000,0.000000,0.050000,0.000000,2.000000,0
baillie_j_6121202_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baillie_j_6121202_1,7,14,0.520409,3.578567,1.000000,1.509971,0.035927,9.571429,31.642857,0
baillie_j_6121202_1,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baillie_j_6121202_1,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
baker_e_7395866_2,0,3,0.388889,1.491674,1.000000,1.781818,0.043421,2.000000,8.666667,0
baker_e_7395866_2,1,2,0.333333,1.442695,1.000000,2.000000,0.066667,1.000000,4.000000,0
baker_e_7395866_2,2,8,0.345238,2.100774,1.000000,1.383333,0.026084,3.250000,13.750000,0
baker_e_7395866_2,3,10,0.330669,2.268921,1.000000,1.386825,0.027870,5.333333,27.555556,0
baker_e_7395866_2,4,16,0.266643,2.369094,0.607143,1.130393,0.018013,5.000000,24.928571,0
baker_e_7395866_2,5,17,0.630372,4.552708,1.000000,1.630861,0.044102,13.250000,35.562500,0
baker_e_7395866_2,6,4,0.244231,1.230200,1.000000,1.590386,0.019952,3.000000,20.250000,0
baker_e_7395866_2,7,16,0.258230,2.382979,1.000000,1.080411,0.018213,5.250000,30.250000,0
baker_e_7395866_2,8,15,0.746520,4.235912,1.000000,1.813610,0.079915,10.461538,24.538462,0
baker_e_7395866_2,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
baker_h_1086173_2,0,4,0.600000,2.164042,1.000000,2.000000,0.058824,3.000000,8.000000,0
baker_h_1086173_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baker_h_1086173_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baker_h_1086173_2,3,8,0.375000,1.736914,0.812500,1.516667,0.028008,2.000000,7.250000,0
baker_h_1086173_2,4,2,0.333333,1.442695,1.000000,2.000000,0.076923,1.000000,4.000000,0
baker_h_1086173_2,5,2,0.266667,1.082021,1.000000,1.666667,0.039474,1.000000,5.000000,0
baker_h_1086173_2,6,7,0.447288,2.118193,1.000000,1.448810,0.026498,3.666667,11.833333,0
baker_h_1086173_2,7,8,0.444444,1.627876,1.000000,1.800000,0.026596,2.000000,6.666667,0
baker_h_1086173_2,8,5,0.400000,1.811924,1.000000,1.583333,0.066667,2.000000,7.000000,0
baker_h_1086173_2,9,16,0.334957,2.434406,1.000000,1.158061,0.015628,5.000000,20.416667,0
baker_h_1086173_2,10,8,0.523810,2.372880,1.000000,1.644444,0.034483,3.666667,10.666667,1
baker_p_3586023_1,0,3,0.433333,1.568623,0.000000,1.777778,0.072125,2.000000,6.666667,0
baker_p_3586023_1,1,16,0.338384,2.458668,0.257576,1.333884,0.038545,4.181818,16.727273,0
baker_p_3586023_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baker_p_3586023_1,3,10,0.466667,2.676206,0.388889,1.537037,0.037037,4.666667,14.666667,0
baker_p_3586023_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baker_p_3586023_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baker_p_3586023_1,6,4,0.533333,1.983706,1.000000,1.857143,0.071121,3.000000,9.000000,0
baker_p_3586023_1,7,20,0.507012,4.042692,0.444444,1.447302,0.029404,10.000000,29.888889,0
baker_p_3586023_1,8,19,0.378147,3.120604,1.000000,1.335176,0.025505,7.200000,26.866667,0
baker_p_3586023_1,9,19,0.368743,3.081866,1.000000,1.237829,0.033432,6.750000,25.312500,0
baker_p_3586023_1,10,9,0.645103,3.284426,1.000000,1.771348,0.038549,8.000000,21.555556,0
baker_p_3586023_1,11,24,0.436842,3.802627,1.000000,1.413165,0.027778,8.736842,28.736842,0
baker_p_3586023_1,12,12,0.571123,3.168053,1.000000,1.646667,0.051368,6.600000,18.200000,1
baker_w_5796053_3,0,2,0.222222,0.961797,1.000000,1.785714,0.041291,1.000000,7.000000,0
baker_w_5796053_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baker_w_5796053_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baker_w_5796053_3,3,13,0.465414,2.260090,1.000000,1.450340,0.027842,4.285714,14.714286,0
baker_w_5796053_3,4,4,0.266667,1.082021,0.500000,1.666667,0.030594,1.000000,5.000000,0
baker_w_5796053_3,5,15,0.422054,2.375119,1.000000,1.267941,0.022827,5.111111,17.222222,0
baker_w_5796053_3,6,13,0.548235,2.755715,1.000000,1.564558,0.028779,6.000000,18.125000,0
baker_w_5796053_3,7,6,0.323810,1.624693,1.000000,1.305714,0.037398,2.400000,9.800000,0
baker_w_5796053_3,8,6,0.241667,1.551170,1.000000,1.186559,0.044643,2.000000,13.833333,0
baker_w_5796053_3,9,3,0.500000,1.820478,1.000000,2.000000,0.071429,2.000000,6.000000,1
baldwin_j_2409829_2,0,4,0.600000,2.164042,0.000000,2.000000,0.083333,3.000000,8.000000,0
baldwin_j_2409829_2,1,3,0.500000,1.820478,1.000000,2.000000,0.125000,2.000000,6.000000,0
baldwin_j_2409829_2,2,5,0.666667,2.485340,1.000000,2.000000,0.047619,4.000000,10.000000,0
baldwin_j_2409829_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
baldwin_j_2409829_2,4,16,0.690476,2.943151,1.000000,1.860544,0.022240,5.714286,14.000000,0
baldwin_j_2409829_2,5,8,0.354040,2.098538,1.000000,1.251353,0.037356,4.000000,15.375000,0
baldwin_j_2409829_2,6,12,0.337220,2.250456,1.000000,1.177839,0.022721,4.600000,18.700000,1
bando_k_4508956_5,0,12,0.368132,2.602739,0.416667,1.344697,0.021403,5.166667,20.166667,0
bando_k_4508956_5,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bando_k_4508956_5,2,4,0.514286,1.919187,1.000000,1.800000,0.068182,3.000000,9.000000,0
bando_k_4508956_5,3,18,0.724747,3.243953,0.708333,1.877778,0.037610,7.000000,16.750000,0
bando_k_4508956_5,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bando_k_4508956_5,5,3,0.466667,1.694551,1.000000,1.833333,0.054367,2.000000,6.333333,0
bando_k_4508956_5,6,17,0.499545,2.912431,1.000000,1.430237,0.031454,6.600000,21.200000,0
bando_k_4508956_5,7,29,0.413772,4.121618,1.000000,1.216611,0.015524,11.909091,42.181818,0
bando_k_4508956_5,8,16,0.621388,3.361719,1.000000,1.655065,0.024217,8.200000,22.900000,0
bando_k_4508956_5,9,36,0.442738,3.431250,0.841111,1.259037,0.013678,9.733333,34.533333,0
bando_k_4508956_5,10,25,0.659055,4.369944,1.000000,1.642057,0.022309,12.000000,31.733333,1
bao_j_10213593_7,0,20,0.876656,6.268774,1.000000,1.956448,0.071462,19.000000,41.050000,0
bao_j_10213593_7,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bao_j_10213593_7,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bao_j_10213593_7,3,18,0.834302,5.724028,1.000000,1.920035,0.072586,17.000000,38.500000,0
bao_j_10213593_7,4,18,0.774459,5.560041,1.000000,1.848520,0.070573,17.000000,42.055556,1
bar-am_a_1002033_2,0,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0
bar-am_a_1002033_2,1,4,0.489474,1.882514,1.000000,1.812091,0.075325,3.000000,11.500000,0
bar-am_a_1002033_2,2,7,0.238545,1.185777,0.800000,1.110154,0.021167,2.400000,14.400000,0
bar-am_a_1002033_2,3,24,0.251657,2.549006,0.870370,0.949494,0.011583,5.444444,27.166667,0
bar-am_a_1002033_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bar-am_a_1002033_2,5,15,0.409101,2.792410,1.000000,1.374689,0.022654,6.545455,22.545455,1
barbanti-brodano_g_5931705_1,0,15,0.387897,3.037333,1.000000,1.332821,0.032797,6.800000,24.866667,0
barbanti-brodano_g_5931705_1,1,6,0.714286,2.790553,1.000000,2.000000,0.041667,5.000000,12.000000,0
barbanti-brodano_g_5931705_1,2,9,0.336715,2.219744,1.000000,1.401961,0.020654,3.555556,15.000000,0
barbanti-brodano_g_5931705_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barbanti-brodano_g_5931705_1,4,11,0.735931,3.944932,1.000000,1.839455,0.042972,10.000000,24.181818,0
barbanti-brodano_g_5931705_1,5,3,0.500000,1.820478,1.000000,2.000000,0.250000,2.000000,6.000000,1
barbash_g_6556178_1,0,19,0.296238,2.647373,1.000000,1.066745,0.020370,6.500000,30.312500,0
barbash_g_6556178_1,1,4,0.306548,1.384434,1.000000,1.456494,0.032067,3.000000,13.500000,0
barbash_g_6556178_1,2,18,0.272396,2.791088,1.000000,0.927202,0.018093,8.823529,46.823529,0
barbash_g_6556178_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barbash_g_6556178_1,4,16,0.443673,3.147586,1.000000,1.336779,0.029885,8.833333,36.416667,0
barbash_g_6556178_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barbash_g_6556178_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
barberia_j_1500719_2,0,19,0.847787,5.978551,1.000000,1.923353,0.076593,18.000000,39.842105,0
barberia_j_1500719_2,1,12,0.737779,4.174337,1.000000,1.828660,0.086740,11.000000,26.500000,0
barberia_j_1500719_2,2,22,0.484996,4.499127,1.000000,1.496522,0.054011,12.272727,38.181818,0
barberia_j_1500719_2,3,26,0.669878,4.765756,0.500000,1.768988,0.073438,14.000000,36.250000,1
bardgett_m_2307393_2,0,1,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,2.000000,0
bardgett_m_2307393_2,1,18,0.320318,2.612725,1.000000,1.157895,0.015061,6.000000,25.866667,0
bardgett_m_2307393_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bardgett_m_2307393_2,3,3,0.380952,1.473566,1.000000,1.760684,0.048475,2.000000,9.333333,0
bardgett_m_2307393_2,4,17,0.342223,2.892953,1.000000,1.210427,0.020314,6.588235,27.941176,0
bardgett_m_2307393_2,5,13,0.377191,2.764355,1.000000,1.295759,0.017499,5.846154,22.692308,0
bardgett_m_2307393_2,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bardgett_m_2307393_2,7,8,0.333333,2.164042,1.000000,1.428571,0.034483,3.000000,12.000000,1
barfoot_r_5507577_3,0,39,0.438491,4.893627,1.000000,1.324203,0.029310,13.586207,44.896552,0
barfoot_r_5507577_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barfoot_r_5507577_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barfoot_r_5507577_3,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
barker_c_13942657_3,0,5,0.666667,2.485340,1.000000,2.000000,0.066667,4.000000,10.000000,0
barker_c_13942657_3,1,2,0.266667,1.082021,1.000000,1.666667,0.039352,1.000000,5.000000,0
barker_c_13942657_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barker_c_13942657_3,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barker_c_13942657_3,4,5,0.587013,2.285128,0.000000,1.822222,0.075407,4.000000,11.200000,0
barker_c_13942657_3,5,5,0.560000,2.219395,1.000000,1.822222,0.098529,4.000000,11.600000,0
barker_c_13942657_3,6,4,0.500000,1.889362,1.000000,1.744444,0.061407,3.000000,9.500000,0
barker_c_13942657_3,7,5,0.502222,2.076576,1.000000,1.721270,0.058332,4.000000,12.600000,0
barker_c_13942657_3,8,34,0.503897,2.864393,1.000000,1.533797,0.015663,7.333333,22.888889,0
barker_c_13942657_3,9,13,0.561857,2.634646,1.000000,1.837393,0.040610,6.000000,21.857143,0
barker_c_13942657_3,10,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
barker_j_5669501_1,0,7,0.707143,2.982627,1.000000,1.904762,0.075924,6.000000,14.571429,0
barker_j_5669501_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
barker_j_5669501_1,2,10,0.209703,1.814255,1.000000,1.138810,0.020208,2.400000,14.100000,0
